genre,title,poster_link,description,labels
horror,Hellraiser,"https://m.media-amazon.com/images/M/MV5BOGRlZTdhOGYtODc5NS00YmJkLTkzN2UtZDMyYmRhZWM1NTQwXkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_QL75_UX190_CR0,2,190,281_.jpg","A woman discovers the newly resurrected, partially formed, body of her brother-in-law. She starts killing for him to revitalize his body so he can escape the demonic beings that are pursuing him after he escaped their sadistic underworld.",Horror Thriller
horror,Grimcutty,"https://m.media-amazon.com/images/M/MV5BNWJiMGFmMzItMjdhZi00OWQ2LThiYTgtZjgxZTY5NDkyZjIzXkEyXkFqcGdeQXVyNzQ2OTEzMzY@._V1_QL75_UY281_CR17,0,190,281_.jpg",A suburban teen girl and her little brother must stop a terrifying internet meme brought to life by the hysteria of their parents.,Drama Horror Mystery
horror,M3GAN,"https://m.media-amazon.com/images/M/MV5BMDk4MTdhYzEtODk3OS00ZDBjLWFhNTQtMDI2ODdjNzQzZTA3XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_QL75_UX190_CR0,10,190,281_.jpg",A robotics engineer at a toy company builds a life-like doll that begins to take on a life of its own.,Horror Sci-Fi Thriller
horror,Chucky,"https://m.media-amazon.com/images/M/MV5BZjkzNGJiZjctMmEwMi00ZGFhLWE4MGMtZmFiZGZkMTg5NmNlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg","After a vintage Chucky doll turns up at a suburban yard sale, an idyllic American town is thrown into chaos as a series of horrifying murders begin to expose the town's hypocrisies and secrets.",Horror Thriller
horror,The Black Phone,"https://m.media-amazon.com/images/M/MV5BMWQxOGJlNTUtYTc1YS00NDkyLWExZjItMTFiYWEzMjAzYTdjXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_QL75_UY281_CR18,0,190,281_.jpg","After being abducted by a child killer and locked in a soundproof basement, a 13-year-old boy starts receiving calls on a disconnected phone from the killer's previous victims.",Horror Thriller
horror,Midnight Mass,"https://m.media-amazon.com/images/M/MV5BNWVmZWQ5ZmItZjc2OC00MTFhLWI4OTEtNWY3MDg0OWY3YTJjXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX190_CR0,0,190,281_.jpg","An isolated island community experiences miraculous events - and frightening omens - after the arrival of a charismatic, mysterious young priest.",Drama Fantasy Horror
horror,Midsommar,"https://m.media-amazon.com/images/M/MV5BMzQxNzQzOTQwM15BMl5BanBnXkFtZTgwMDQ2NTcwODM@._V1_QL75_UX190_CR0,0,190,281_.jpg",A couple travels to Northern Europe to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.,Drama Horror Mystery
horror,V/H/S/99,"https://m.media-amazon.com/images/M/MV5BMTc3ZjYzMjAtZGYyNy00MzRjLWI5MGQtNGZkZjgxZTg1OGU5XkEyXkFqcGdeQXVyNjQ4NTIwNjE@._V1_QL75_UX190_CR0,2,190,281_.jpg","Witness a hellish vision of 1999, as social isolation, analog technology and disturbing home videos fuse into a nightmare of found footage savagery.",Horror
horror,The Haunting of Hill House,"https://m.media-amazon.com/images/M/MV5BMTU4NzA4MDEwNF5BMl5BanBnXkFtZTgwMTQxODYzNjM@._V1_QL75_UX190_CR0,0,190,281_.jpg","Flashing between past and present, a fractured family confronts haunting memories of their old home and the terrifying events that drove them from it.",Drama Horror Mystery
horror,The Munsters,"https://m.media-amazon.com/images/M/MV5BYmYyYWQ2ZmEtYTEzZi00OGExLWE0YTItOGYyODBhY2M4NDI1XkEyXkFqcGdeQXVyNTYzMTc4MzY@._V1_QL75_UY281_CR5,0,190,281_.jpg","Reboot of ""The Munsters"", that followed a family of monsters who moves from Transylvania to an American suburb.",Comedy Family Fantasy
