genre,title,poster_link,description,labels
action,Avatar: The Way of Water,"https://m.media-amazon.com/images/M/MV5BMWFmYmRiYzMtMTQ4YS00NjA5LTliYTgtMmM3OTc4OGY3MTFkXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UY281_CR18,0,190,281_.jpg","Jake Sully lives with his newfound family formed on the planet of Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na'vi race to protect their planet.",Action Adventure Fantasy
action,Cyberpunk: Edgerunners,"https://m.media-amazon.com/images/M/MV5BMTQ0MGI4NTgtZTlkNy00YTU5LThjM2ItNDczMGFlZWY2ZWM3XkEyXkFqcGdeQXVyMTM3NDc1OTM2._V1_QL75_UX190_CR0,0,190,281_.jpg","A Street Kid trying to survive in a technology and body modification-obsessed city of the future. Having everything to lose, he chooses to stay alive by becoming an Edgerunner, a Mercenary outlaw also known as a Cyberpunk.",Animation Action Adventure
action,The Last Kingdom,"https://m.media-amazon.com/images/M/MV5BMjE1MzYzNjk3OF5BMl5BanBnXkFtZTgwMzk0MzYwNzE@._V1_QL75_UX190_CR0,2,190,281_.jpg","As Alfred the Great defends his kingdom from Norse invaders, Uhtred--born a Saxon but raised by Vikings--seeks to claim his ancestral birthright.",Action Drama History
action,The Legend of Maula Jatt,"https://m.media-amazon.com/images/M/MV5BMWMwODY3MzYtYmY2MC00MDMzLWI0ZTgtYTlhODNmNWQzYmUxXkEyXkFqcGdeQXVyODg1MTc3MTM@._V1_QL75_UY281_CR4,0,190,281_.jpg","Maula Jatt, a fierce prizefighter with a tortured past seeks vengeance against his arch nemesis Noori Natt, the most feared warrior in the land of Punjab.",Action Drama Fantasy
action,The Batman,"https://m.media-amazon.com/images/M/MV5BMDdmMTBiNTYtMDIzNi00NGVlLWIzMDYtZTk3MTQ3NGQxZGEwXkEyXkFqcGdeQXVyMzMwOTU5MDk@._V1_QL75_UX190_CR0,0,190,281_.jpg","When a sadistic serial killer begins murdering key political figures in Gotham, Batman is forced to investigate the city's hidden corruption and question his family's involvement.",Action Crime Drama
action,The Rookie: Feds,"https://m.media-amazon.com/images/M/MV5BZTljNDg0NzktOGVjYy00YTA2LWJkMmYtNTgyNGQzMmM5ZTE0XkEyXkFqcGdeQXVyOTMyODgwOTQ@._V1_QL75_UY281_CR16,0,190,281_.jpg","Special Agent Simone Clark, the oldest rookie in the FBI Academy, is assigned to support the LA field office.",Action Crime Drama
action,Top Gun,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX190_CR0,6,190,281_.jpg","As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.",Action Drama
action,Bleach: Thousand-Year Blood War,"https://m.media-amazon.com/images/M/MV5BODFmYTUwYzMtM2M2My00NGExLWIzMDctYmRjNTNhZDc4MGI2XkEyXkFqcGdeQXVyMTMzNDExODE5._V1_QL75_UY281_CR5,0,190,281_.jpg","The peace is suddenly broken when warning sirens blare through the Soul Society. Residents are disappearing without a trace and nobody knows who's behind it. Meanwhile, a darkness is approaching Ichigo and his friends in Karakura Town.",Animation Action Adventure
action,Lou,"https://m.media-amazon.com/images/M/MV5BYzdjMDViYTktM2QyZS00ZGNmLWFlMTctYTliZTUwMWM3YTMwXkEyXkFqcGdeQXVyMTE5MTg5NDIw._V1_QL75_UX190_CR0,0,190,281_.jpg","A storm rages. A young girl is kidnapped. Her mother teams up with the mysterious woman next door to pursue the kidnapper, a journey that tests their limits and exposes shocking secrets from their pasts.",Action Crime Drama
action,All Quiet on the Western Front,"https://m.media-amazon.com/images/M/MV5BYTE1MmZiMWYtYTFmZi00YjA3LWI2ODgtMWFlNWYxZjdmNGE3XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_QL75_UY281_CR18,0,190,281_.jpg",A young German soldier's terrifying experiences and distress on the western front during World War I.,Action Drama War
action,Vikings,"https://m.media-amazon.com/images/M/MV5BODk4ZjU0NDUtYjdlOS00OTljLTgwZTUtYjkyZjk1NzExZGIzXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg","Vikings transports us to the brutal and mysterious world of Ragnar Lothbrok, a Viking warrior and farmer who yearns to explore--and raid--the distant shores across the ocean.",Action Adventure Drama
action,9-1-1,"https://m.media-amazon.com/images/M/MV5BNTYxYjIwZmUtMjZlNC00ZmRhLTk1ZjYtNThkN2MxNGNjY2Q3XkEyXkFqcGdeQXVyMTEwMTQ4MzU5._V1_QL75_UX190_CR0,0,190,281_.jpg","Explores the high-pressure experiences of the first responders who are thrust into the most frightening, shocking, and heart-stopping situations.",Action Drama Thriller
action,Joker: Folie à Deux,"https://m.media-amazon.com/images/M/MV5BOTNlM2E1YTYtYmUzZS00MWZhLTk3OGEtNDRlOGUxMDhkODdlXkEyXkFqcGdeQXVyNDk4NzAyNzU@._V1_QL75_UY281_CR20,0,190,281_.jpg",Plot unknown. Sequel to the 2019 film 'Joker.',Action Crime Drama
action,The Witcher,"https://m.media-amazon.com/images/M/MV5BN2FiOWU4YzYtMzZiOS00MzcyLTlkOGEtOTgwZmEwMzAxMzA3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Geralt of Rivia, a solitary monster hunter, struggles to find his place in a world where people often prove more wicked than beasts.",Action Adventure Drama
action,DC League of Super-Pets,"https://m.media-amazon.com/images/M/MV5BZTIyNzc3NzMtNGE5YS00Yjg5LTk5MDMtOTUxMzk1ZTBkOTgwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY281_CR1,0,190,281_.jpg","Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped.",Animation Action Adventure
action,Medieval,"https://m.media-amazon.com/images/M/MV5BNmEyNjNkYTUtNTJkYi00MjRlLWIzZTgtNmIyNzVhODA5MWJlXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_QL75_UX190_CR0,2,190,281_.jpg","The story of fifteenth century Czech icon and warlord Jan Zizka, who defeated armies of the Teutonic Order and the Holy Roman Empire.",Action Drama History
